0,MEROPS,Orthogroup
mpi|P19|3200249|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_249,A2,OG0000000
mpi|P19|1600237|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_237,"A2,A28,A32",OG0000000
mpi|P19|1600238|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_238,A2,OG0000000
mpi|P19|64001|Fgenesh_Torrubiella_hemipterigena|contig_64_gene_1,A2,OG0000000
mpi|P19|61004|Fgenesh_Torrubiella_hemipterigena|contig_61_gene_4,"A2,A28,A32",OG0000000
mpi|P19|61005|Fgenesh_Torrubiella_hemipterigena|contig_61_gene_5,"A2,A28,A32",OG0000000
mpi|P19|1700340|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_340,A2,OG0000000
mpi|P19|1700532|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_532,A2,OG0000000
mpi|P19|4001|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_1,A2,OG0000000
mpi|P19|40032|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_32,"A2,A28,A32",OG0000000
mpi|P19|40033|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_33,"A2,A28,A32",OG0000000
mpi|P19|40042|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_42,A2,OG0000000
mpi|P19|1500306|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_306,A2,OG0000000
mpi|P19|1500593|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_593,A2,OG0000000
mpi|P19|7000870|Fgenesh_Torrubiella_hemipterigena|contig_70_gene_870,"A2,A28,A32",OG0000000
mpi|P19|7000957|Fgenesh_Torrubiella_hemipterigena|contig_70_gene_957,"A2,A28,A32",OG0000000
mpi|P19|7000989|Fgenesh_Torrubiella_hemipterigena|contig_70_gene_989,"A2,A28,A32",OG0000000
mpi|P19|7000990|Fgenesh_Torrubiella_hemipterigena|contig_70_gene_990,"A2,A28,A32",OG0000000
mpi|P2|70021|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_21,A2,OG0000000
mpi|P2|25002|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_2,A2,OG0000000
mpi|P2|2500418|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_418,A2,OG0000000
mpi|P2|300597|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_597,A2,OG0000000
mpi|P2|13001|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_1,A2,OG0000000
mpi|P2|1300171|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_171,A2,OG0000000
mpi|P2|500433|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_433,A2,OG0000000
mpi|P2|500479|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_479,A2,OG0000000
mpi|P2|500480|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_480,A2,OG0000000
mpi|P2|5001336|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1336,A2,OG0000000
mpi|P2|1000465|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_465,A2,OG0000000
mpi|P2|1000477|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_477,A2,OG0000000
mpi|P2|14001214|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_1214,A2,OG0000000
mpi|P2|6001|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1,A2,OG0000000
mpi|P28|12001|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_1,A2,OG0000000
mpi|P28|6001|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1,"A2,A28,A32",OG0000000
mpi|P28|6002|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_2,"A2,A28,A32",OG0000000
mpi|P28|3001|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_1,"A2,A28,A32",OG0000000
mpi|P28|300126|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_126,A2,OG0000000
mpi|P28|300142|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_142,"A2,A28,A32",OG0000000
mpi|P28|11001|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_1,A2,OG0000000
mpi|P28|1100118|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_118,A2,OG0000000
mpi|P28|1100337|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_337,A2,OG0000000
mpi|P28|40033|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_33,"A2,A28,A32",OG0000000
mpi|P28|70014|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_14,"A2,A28,A32",OG0000000
mpi|P28|47001|Fgenesh_Torrubiella_hemipterigena|contig_47_gene_1,A2,OG0000000
mpi|P28|4700519|Fgenesh_Torrubiella_hemipterigena|contig_47_gene_519,A2,OG0000000
mpi|P28|4700621|Fgenesh_Torrubiella_hemipterigena|contig_47_gene_621,A2,OG0000000
mpi|P28|4800212|Fgenesh_Torrubiella_hemipterigena|contig_48_gene_212,A2,OG0000000
mpi|P28|5001083|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1083,"A2,A28,A32",OG0000000
mpi|P64|29001|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_1,A2,OG0000000
mpi|P64|35002|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_2,"A2,A28,A32",OG0000000
mpi|P64|520059|Fgenesh_Torrubiella_hemipterigena|contig_52_gene_59,"A2,A28,A32",OG0000000
mpi|P64|4200136|Fgenesh_Torrubiella_hemipterigena|contig_42_gene_136,"A2,A28,A32",OG0000000
mpi|P64|1400151|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_151,A2,OG0000000
mpi|P64|4100139|Fgenesh_Torrubiella_hemipterigena|contig_41_gene_139,"A2,A28,A32",OG0000000
mpi|P64|4100241|Fgenesh_Torrubiella_hemipterigena|contig_41_gene_241,"A2,A28,A32",OG0000000
mpi|P64|1100380|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_380,A2,OG0000000
mpi|P64|30001|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_1,A2,OG0000000
mpi|P64|130023|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_23,A2,OG0000000
mpi|P20|127003|Fgenesh_Torrubiella_hemipterigena|contig_127_gene_3,A2,OG0000000
mpi|P20|127004|Fgenesh_Torrubiella_hemipterigena|contig_127_gene_4,A2,OG0000000
mpi|P20|135003|Fgenesh_Torrubiella_hemipterigena|contig_135_gene_3,A2,OG0000000
mpi|P20|1240017|Fgenesh_Torrubiella_hemipterigena|contig_124_gene_17,A2,OG0000000
mpi|P20|13800322|Fgenesh_Torrubiella_hemipterigena|contig_138_gene_322,A2,OG0000000
mpi|P20|13800324|Fgenesh_Torrubiella_hemipterigena|contig_138_gene_324,A2,OG0000000
mpi|P20|13300234|Fgenesh_Torrubiella_hemipterigena|contig_133_gene_234,A2,OG0000000
mpi|P20|12000338|Fgenesh_Torrubiella_hemipterigena|contig_120_gene_338,A2,OG0000000
mpi|P20|11700904|Fgenesh_Torrubiella_hemipterigena|contig_117_gene_904,A2,OG0000000
mpi|P20|116001|Fgenesh_Torrubiella_hemipterigena|contig_116_gene_1,A2,OG0000000
mpi|P20|200784|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_784,A2,OG0000000
mpi|P20|200831|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_831,A2,OG0000000
mpi|P20|118001|Fgenesh_Torrubiella_hemipterigena|contig_118_gene_1,A2,OG0000000
mpi|P62|1900219|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_219,A2,OG0000000
mpi|P62|1900249|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_249,A2,OG0000000
mpi|P62|18001|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1,A2,OG0000000
mpi|P62|1800497|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_497,A2,OG0000000
mpi|P62|20001468|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_1468,A2,OG0000000
mpi|P18|152002|Fgenesh_Torrubiella_hemipterigena|contig_152_gene_2,A2,OG0000000
mpi|P18|151001|Fgenesh_Torrubiella_hemipterigena|contig_151_gene_1,A2,OG0000000
mpi|P18|2910013|Fgenesh_Torrubiella_hemipterigena|contig_291_gene_13,A2,OG0000000
mpi|P18|82001|Fgenesh_Torrubiella_hemipterigena|contig_82_gene_1,A2,OG0000000
mpi|P18|292002|Fgenesh_Torrubiella_hemipterigena|contig_292_gene_2,A2,OG0000000
mpi|P18|2300387|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_387,A2,OG0000000
mpi|P18|2300396|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_396,"A2,A28,A32",OG0000000
mpi|P18|2300397|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_397,"A2,A28,A32",OG0000000
mpi|P18|2300428|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_428,A2,OG0000000
mpi|P18|2300432|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_432,"A2,A28,A32",OG0000000
mpi|P18|2300433|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_433,"A2,A28,A32",OG0000000
mpi|P18|8000122|Fgenesh_Torrubiella_hemipterigena|contig_80_gene_122,A2,OG0000000
mpi|P18|8000369|Fgenesh_Torrubiella_hemipterigena|contig_80_gene_369,A2,OG0000000
mpi|P18|360015|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_15,A2,OG0000000
mpi|P18|3600300|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_300,A2,OG0000000
mpi|P18|3700585|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_585,A2,OG0000000
mpi|P18|5900869|Fgenesh_Torrubiella_hemipterigena|contig_59_gene_869,"A2,A28,A32",OG0000000
mpi|P18|5900956|Fgenesh_Torrubiella_hemipterigena|contig_59_gene_956,"A2,A28,A32",OG0000000
mpi|P18|5900988|Fgenesh_Torrubiella_hemipterigena|contig_59_gene_988,"A2,A28,A32",OG0000000
mpi|P18|5900989|Fgenesh_Torrubiella_hemipterigena|contig_59_gene_989,"A2,A28,A32",OG0000000
mpi|P18|59001248|Fgenesh_Torrubiella_hemipterigena|contig_59_gene_1248,A2,OG0000000
mpi|P18|38001528|Fgenesh_Torrubiella_hemipterigena|contig_38_gene_1528,"A2,A28,A32",OG0000000
mpi|P18|38001529|Fgenesh_Torrubiella_hemipterigena|contig_38_gene_1529,A2,OG0000000
mpi|P12|33002|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_2,A2,OG0000000
mpi|P12|480016|Fgenesh_Torrubiella_hemipterigena|contig_48_gene_16,"A2,A28,A32",OG0000000
mpi|P12|210046|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_46,"A2,A28,A32",OG0000000
mpi|P12|10001|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1,"A2,A28,A32",OG0000000
mpi|P12|1300112|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_112,"A2,A28,A32",OG0000000
mpi|P12|25001|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_1,"A2,A28,A32",OG0000000
mpi|P12|1800336|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_336,A2,OG0000000
mpi|P12|1600211|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_211,"A2,A28,A32",OG0000000
mpi|P12|1600216|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_216,A2,OG0000000
mpi|P12|1600535|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_535,A2,OG0000000
mpi|P12|1600537|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_537,A2,OG0000000
mpi|P12|11001|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_1,"A2,A28,A32",OG0000000
mpi|P12|1100111|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_111,"A2,A28,A32",OG0000000
mpi|P12|1100112|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_112,A2,OG0000000
mpi|P12|1400159|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_159,"A2,A28,A32",OG0000000
mpi|P12|1400339|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_339,"A2,A28,A32",OG0000000
mpi|P12|1400341|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_341,A2,OG0000000
mpi|P12|800348|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_348,A2,OG0000000
mpi|P12|800669|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_669,"A2,A28,A32",OG0000000
mpi|P12|9001195|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1195,"A2,A28,A32",OG0000000
mpi|P12|1500286|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_286,"A2,A28,A32",OG0000000
mpi|P12|1500874|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_874,"A2,A28,A32",OG0000000
mpi|P12|15001015|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_1015,"A2,A28,A32",OG0000000
mpi|P12|15002469|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_2469,"A2,A28,A32",OG0000000
mpi|P17|83001|Fgenesh_Torrubiella_hemipterigena|contig_83_gene_1,"A2,A28,A32",OG0000000
mpi|P17|81001|Fgenesh_Torrubiella_hemipterigena|contig_81_gene_1,"A2,A28,A32",OG0000000
mpi|P17|86002|Fgenesh_Torrubiella_hemipterigena|contig_86_gene_2,"A2,A28,A32",OG0000000
mpi|P17|86003|Fgenesh_Torrubiella_hemipterigena|contig_86_gene_3,"A2,A28,A32",OG0000000
mpi|P17|7300110|Fgenesh_Torrubiella_hemipterigena|contig_73_gene_110,"A2,A28,A32",OG0000000
mpi|P17|6700475|Fgenesh_Torrubiella_hemipterigena|contig_67_gene_475,"A2,A28,A32",OG0000000
mpi|P17|8400393|Fgenesh_Torrubiella_hemipterigena|contig_84_gene_393,"A2,A28,A32",OG0000000
mpi|P17|8400395|Fgenesh_Torrubiella_hemipterigena|contig_84_gene_395,"A2,A28,A32",OG0000000
mpi|P17|65001289|Fgenesh_Torrubiella_hemipterigena|contig_65_gene_1289,"A2,A28,A32",OG0000000
mpi|P17|65001290|Fgenesh_Torrubiella_hemipterigena|contig_65_gene_1290,"A2,A28,A32",OG0000000
mpi|P39|500812|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_812,"A2,A28,A32",OG0000000
mpi|P3|8001|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_1,A2,OG0000000
mpi|P3|12001|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_1,"A2,A28,A32",OG0000000
mpi|P3|120053|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_53,A2,OG0000000
mpi|P3|17001|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_1,"A2,A28,A32",OG0000000
mpi|P3|170057|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_57,A2,OG0000000
mpi|P3|130052|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_52,"A2,A28,A32",OG0000000
mpi|P3|1300347|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_347,A2,OG0000000
mpi|P3|700619|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_619,A2,OG0000000
mpi|P3|50062|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_62,A2,OG0000000
mpi|P3|500589|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_589,"A2,A28,A32",OG0000000
mpi|P3|500860|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_860,"A2,A28,A32",OG0000000
mpi|P3|11001|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_1,"A2,A28,A32",OG0000000
mpi|P3|1100107|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_107,A2,OG0000000
mpi|P3|9001|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1,"A2,A28,A32",OG0000000
mpi|P3|9001486|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1486,A2,OG0000000
mpi|P3|9001487|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1487,"A2,A28,A32",OG0000000
mpi|P3|9001571|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1571,"A2,A28,A32",OG0000000
mpi|P3|1000786|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_786,A2,OG0000000
mpi|P3|10001871|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1871,A2,OG0000000
mpi|P3|10002717|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_2717,"A2,A28,A32",OG0000000
mpi|P55|1500279|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_279,A2,OG0000000
mpi|P55|1400438|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_438,A2,OG0000000
mpi|P26|17003|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_3,"A2,A28,A32",OG0000000
mpi|P26|1900437|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_437,A2,OG0000000
mpi|P26|1200811|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_811,"A2,A28,A32",OG0000000
mpi|P26|1100125|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_125,"A2,A28,A32",OG0000000
mpi|P48|1900118|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_118,"A2,A28,A32",OG0000000
mpi|P48|700100|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_100,"A2,A28,A32",OG0000000
mpi|P48|700101|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_101,"A2,A28,A32",OG0000000
mpi|P42|24001|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_1,A2,OG0000000
mpi|P42|2200416|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_416,A2,OG0000000
mpi|P42|1400489|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_489,A2,OG0000000
mpi|P42|1400499|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_499,A2,OG0000000
mpi|P42|1400784|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_784,A2,OG0000000
mpi|P42|25001|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_1,"A2,A28,A32",OG0000000
mpi|P42|25002|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_2,A2,OG0000000
mpi|P143|40019|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_19,A2,OG0000000
mpi|P143|25006|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_6,A2,OG0000000
mpi|P143|300822|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_822,"A2,A28,A32",OG0000000
mpi|P143|2300242|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_242,"A2,A28,A32",OG0000000
mpi|P143|20001889|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_1889,"A2,A28,A32",OG0000000
mpi|P15|1700101|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_101,"A2,A28,A32",OG0000000
mpi|P15|1900377|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_377,"A2,A28,A32",OG0000000
mpi|P15|1900378|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_378,"A2,A28,A32",OG0000000
mpi|P340|14002|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_2,"A2,A28,A32",OG0000000
mpi|P340|9002|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_2,"A2,A28,A32",OG0000000
mpi|P340|7001|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_1,"A2,A28,A32",OG0000000
mpi|P340|700926|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_926,"A2,A28,A32",OG0000000
mpi|P340|200389|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_389,A2,OG0000000
mpi|P340|6001606|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1606,"A2,A28,A32",OG0000000
mpi|P340|100588|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_588,"A2,A28,A32",OG0000000
mpi|P340|1001991|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_1991,"A2,A28,A32",OG0000000
mpi|P57|10017|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_17,A2,OG0000000
mpi|P57|600335|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_335,A2,OG0000000
mpi|P57|500356|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_356,A2,OG0000000
mpi|P57|3002|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_2,A2,OG0000000
mpi|P57|300196|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_196,A2,OG0000000
mpi|P57|300442|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_442,A2,OG0000000
mpi|P57|400525|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_525,A2,OG0000000
mpi|P57|200548|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_548,A2,OG0000000
mpi|P10|360045|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_45,A2,OG0000000
mpi|P10|360049|Fgenesh_Torrubiella_hemipterigena|contig_36_gene_49,A2,OG0000000
mpi|P10|420027|Fgenesh_Torrubiella_hemipterigena|contig_42_gene_27,"A2,A28,A32",OG0000000
mpi|P10|3900579|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_579,A2,OG0000000
mpi|P51|2000204|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_204,"A2,A28,A32",OG0000000
mpi|P51|2000205|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_205,"A2,A28,A32",OG0000000
mpi|P33|400148|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_148,"C26,C56",OG0000001
mpi|P32|800294|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_294,"C26,C56",OG0000001
mpi|P46|900409|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_409,A2,OG0000001
mpi|P59|28002038|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_2038,C2,OG0000021
mpi|P23|1200423|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_423,C2,OG0000021
mpi|P11|1300634|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_634,C2,OG0000021
mpi|P612|45001284|Fgenesh_Torrubiella_hemipterigena|contig_45_gene_1284,C2,OG0000021
mpi|P68|300316|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_316,C2,OG0000021
mpi|P21|2100134|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_134,C2,OG0000021
mpi|P54|3300181|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_181,C2,OG0000021
jgi|P117|184852|estExt_Genewise1Plus.C_110029,C2,OG0000021
mpi|P6|500248|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_248,C2,OG0000021
mpi|P58|1300262|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_262,C2,OG0000021
mpi|P22|13001802|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_1802,C2,OG0000021
mpi|P56|1600893|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_893,C2,OG0000021
mpi|P13|3500622|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_622,C2,OG0000021
mpi|P47|1600259|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_259,C2,OG0000021
mpi|P7|3700278|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_278,C2,OG0000021
mpi|P60|14001338|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_1338,C2,OG0000021
mpi|P46|5700231|Fgenesh_Torrubiella_hemipterigena|contig_57_gene_231,C2,OG0000021
mpi|P1|6001078|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1078,C2,OG0000021
mpi|P19|20042|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_42,C2,OG0000021
mpi|P2|130047|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_47,C2,OG0000021
mpi|P64|2500137|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_137,C2,OG0000021
mpi|P20|1370044|Fgenesh_Torrubiella_hemipterigena|contig_137_gene_44,C2,OG0000021
mpi|P62|17001054|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_1054,C2,OG0000021
mpi|P8|600141|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_141,C2,OG0000021
mpi|P18|8400256|Fgenesh_Torrubiella_hemipterigena|contig_84_gene_256,C2,OG0000021
mpi|P12|15002325|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_2325,C2,OG0000021
mpi|P39|300253|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_253,C2,OG0000021
mpi|P3|10001053|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1053,C2,OG0000021
mpi|P55|100145|Fgenesh_Torrubiella_hemipterigena|contig_1_gene_145,C2,OG0000021
mpi|P26|9001035|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1035,C2,OG0000021
mpi|P40|2700442|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_442,C2,OG0000021
mpi|P50|1900413|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_413,C2,OG0000021
mpi|P57|900571|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_571,C2,OG0000021
mpi|P10|290078|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_78,C2,OG0000021
mpi|P67|1300661|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_661,C2,OG0000021
mpi|P14|1600228|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_228,M16,OG0000025
mpi|P14|1600229|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_229,C19,OG0000025
mpi|P59|2300737|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_737,M16,OG0000025
mpi|P59|2300738|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_738,C19,OG0000025
mpi|P23|270025|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_25,C19,OG0000025
mpi|P23|270026|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_26,M16,OG0000025
mpi|P34|1900712|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_712,C19,OG0000025
mpi|P34|1900713|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_713,M16,OG0000025
mpi|P11|2800206|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_206,C19,OG0000025
mpi|P11|2800207|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_207,M16,OG0000025
mpi|P24|3500416|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_416,C19,OG0000025
mpi|P24|3500417|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_417,M16,OG0000025
mpi|P65|1300207|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_207,C19,OG0000025
mpi|P65|1300208|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_208,M16,OG0000025
mpi|P35|1600268|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_268,C19,OG0000025
mpi|P35|1600269|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_269,M16,OG0000025
mpi|P29|290057|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_57,M16,OG0000025
mpi|P29|290068|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_68,M16,OG0000025
mpi|P29|290074|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_74,M16,OG0000025
mpi|P29|290078|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_78,M16,OG0000025
mpi|P29|1700710|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_710,C19,OG0000025
mpi|P29|1700711|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_711,M16,OG0000025
mpi|P612|540054|Fgenesh_Torrubiella_hemipterigena|contig_54_gene_54,M16,OG0000025
mpi|P612|540075|Fgenesh_Torrubiella_hemipterigena|contig_54_gene_75,M16,OG0000025
mpi|P612|80042|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_42,M16,OG0000025
