Orthogroup,mean distance to transposon,conservation
OG0000810,73801.76315789473,core
OG0000811,58040.19736842105,core
OG0000812,161111.36,core
OG0000813,162663.26666666666,core
OG0000814,227519.8108108108,core
OG0000815,67222.42465753424,broadlyConserved
OG0000816,207269.67567567568,core
OG0000817,258428.33783783784,broadlyConserved
OG0000818,121797.75,core
OG0000819,109266.44,core
OG0000820,155613.34666666668,core
OG0000821,89883.09333333334,core
OG0000822,192994.51351351352,core
OG0000823,143453.0945945946,core
OG0000824,152519.52702702704,core
OG0000825,105408.98648648648,core
OG0000826,131694.47297297296,broadlyConserved
OG0000827,134106.97297297296,core
OG0000828,121443.36486486487,core
OG0000829,212023.54666666666,core
OG0000830,198378.08,core
OG0000831,73103.24324324324,core
OG0000832,71387.55405405405,core
OG0000833,118855.3090909091,broadlyConserved
OG0000834,239363.69444444444,core
OG0000835,199806.17567567568,core
OG0000836,140209.31944444444,core
OG0000837,29015.933333333334,core
OG0000838,82449.6081081081,core
OG0000839,109868.06666666667,core
OG0000840,112602.8918918919,core
OG0000841,139565.04,core
OG0000842,150480.8108108108,core
OG0000843,84152.34666666666,core
OG0000844,85785.26666666666,core
OG0000845,105293.64383561644,core
OG0000846,275456.5857142857,core
OG0000847,167208.04054054053,core
OG0000848,192836.16216216216,core
OG0000849,348767.9857142857,core
OG0000850,133247.57333333333,core
OG0000851,255094.47297297296,core
OG0000852,126096.33783783784,core
OG0000853,117227.26666666666,core
OG0000854,97572.71621621621,core
OG0000855,96765.8918918919,core
OG0000856,76085.63513513513,core
OG0000857,86910.37837837837,core
OG0000858,143459.25675675675,core
OG0000859,180193.10666666666,core
OG0000860,245857.43835616438,core
OG0000861,236882.80821917808,core
OG0000862,237717.6301369863,core
OG0000863,221120.5,core
OG0000864,180068.64864864864,broadlyConserved
OG0000865,166904.98666666666,broadlyConserved
OG0000866,227879.70666666667,core
OG0000867,208240.95833333334,core
OG0000868,109722.23611111111,broadlyConserved
OG0000869,112582.27777777778,broadlyConserved
OG0000870,181259.38666666666,core
OG0000871,234707.77027027027,core
OG0000872,344569.8918918919,core
OG0000873,218236.6857142857,broadlyConserved
OG0000874,207177.86111111112,core
OG0000875,149419.22666666665,core
OG0000876,201621.16216216216,core
OG0000877,137419.98666666666,core
OG0000878,139943.29333333333,core
OG0000879,127739.48648648648,core
OG0000880,163479.75675675675,core
OG0000881,230446.46575342465,core
OG0000882,230210.87671232875,core
OG0000883,34560.17808219178,core
OG0000884,104807.33333333333,broadlyConserved
OG0000885,213202.17567567568,core
OG0000886,113177.43243243243,core
OG0000887,80970.88,core
OG0000888,81969.0,core
OG0000889,173758.56164383562,broadlyConserved
OG0000890,84127.68918918919,core
OG0000891,216880.21333333335,core
OG0000892,222693.97222222222,core
OG0000893,173639.65333333332,sparselyDistributedOG
OG0000894,108202.73239436619,core
OG0000895,112304.79166666667,core
OG0000896,105252.47222222222,core
OG0000897,106877.30136986301,broadlyConserved
OG0000898,102856.08219178082,core
OG0000899,87431.48648648648,core
OG0000900,46442.45945945946,broadlyConserved
OG0000901,114073.3918918919,core
OG0000902,50718.65753424657,core
OG0000903,118818.02777777778,core
OG0000904,128844.53424657535,core
OG0000905,135614.88888888888,core
OG0000906,53311.84722222222,core
OG0000907,66649.16438356164,core
OG0000908,98854.68493150685,core
OG0000909,167861.86301369863,broadlyConserved
OG0000910,37415.10810810811,core
OG0000911,144809.64383561644,core
OG0000912,169128.13698630137,core
OG0000913,206124.6081081081,core
OG0000914,123459.30136986301,core
OG0000915,112316.12162162163,core
OG0000916,108061.56756756757,broadlyConserved
OG0000917,81026.27027027027,core
OG0000918,119229.0945945946,core
OG0000919,139630.61971830987,core
OG0000920,162220.25352112675,core
OG0000921,230531.08450704225,core
OG0000922,66230.0,core
OG0000923,129030.67142857143,core
OG0000924,89504.84905660378,core
OG0000925,118358.35294117648,core
OG0000926,197990.59649122806,core
OG0000927,316425.859375,broadlyConserved
OG0000928,257837.20833333334,core
OG0000929,82682.98630136986,core
OG0000930,135274.4366197183,core
OG0000931,185749.38888888888,core
OG0000932,143938.14864864864,broadlyConserved
OG0000933,154085.17567567568,broadlyConserved
OG0000934,134772.2027027027,broadlyConserved
OG0000935,158178.49315068492,core
OG0000936,149424.31506849316,core
OG0000937,86220.7397260274,core
OG0000938,280712.41791044775,core
OG0000939,308257.6338028169,core
OG0000940,293063.30555555556,broadlyConserved
OG0000941,282046.5342465753,core
OG0000942,197074.43835616438,core
OG0000943,125581.38356164383,core
OG0000944,202108.27397260274,core
OG0000945,194785.125,core
OG0000946,169247.38356164383,core
OG0000947,178557.81690140846,core
OG0000948,264013.3623188406,core
OG0000949,355202.6857142857,core
OG0000950,88007.34722222222,core
OG0000951,127351.93243243243,core
OG0000952,115092.79452054795,core
OG0000953,109516.25675675676,core
OG0000954,108209.62162162163,core
OG0000955,72395.1081081081,core
OG0000956,97226.875,core
OG0000957,182142.54794520547,core
OG0000958,157017.7808219178,core
OG0000959,148522.4794520548,core
OG0000960,94438.22222222222,core
OG0000961,125486.8493150685,core
OG0000962,127128.16438356164,core
OG0000963,111067.7397260274,core
OG0000964,175936.80555555556,core
OG0000965,171417.2837837838,core
OG0000966,104596.04109589041,core
OG0000967,93589.125,core
OG0000968,115112.97297297297,core
OG0000969,128194.50684931508,core
OG0000970,249886.15068493152,core
OG0000971,223840.94520547945,core
OG0000972,222020.94366197183,core
OG0000973,99454.1506849315,core
OG0000974,223172.8918918919,broadlyConserved
OG0000975,166184.75714285715,core
OG0000976,74208.71232876713,core
OG0000977,70389.55405405405,core
OG0000978,183585.3108108108,core
OG0000979,322576.47222222225,core
OG0000980,399087.54054054053,core
OG0000981,389961.2972972973,core
OG0000982,375939.7808219178,core
OG0000983,355749.47222222225,core
OG0000984,335782.52777777775,core
OG0000985,333072.375,core
OG0000986,320324.9583333333,core
OG0000987,319223.93055555556,core
OG0000988,317296.1388888889,core
OG0000989,292951.5205479452,core
OG0000990,212585.4084507042,core
OG0000991,115385.75675675676,core
OG0000992,205128.76712328766,broadlyConserved
OG0000993,209293.87837837837,core
OG0000994,216822.14864864864,core
OG0000995,217393.3108108108,core
OG0000996,238572.82432432432,core
OG0000997,220657.87837837837,core
OG0000998,117894.87837837837,core
OG0000999,181650.2162162162,core
OG0001000,133071.93243243243,core
OG0001001,241385.36111111112,core
OG0001002,225685.98591549296,core
OG0001003,139369.8108108108,core
OG0001004,124465.04054054055,core
OG0001005,98548.47297297297,core
OG0001006,121048.18055555556,broadlyConserved
OG0001007,83034.64864864865,core
OG0001008,142210.13513513515,core
OG0001009,239100.57746478874,core
OG0001010,149095.36231884058,core
OG0001011,38835.4,core
OG0001012,190023.661971831,core
OG0001013,229164.13888888888,core
OG0001014,380231.7808219178,core
OG0001015,347238.5479452055,core
OG0001016,31468.702702702703,core
OG0001017,108578.09589041096,core
OG0001018,139432.2972972973,core
OG0001019,144085.5810810811,core
OG0001020,190955.17567567568,core
OG0001021,215227.61643835617,core
OG0001022,136253.61643835617,core
OG0001023,102433.04109589041,core
OG0001024,112044.2602739726,core
OG0001025,118754.0,core
OG0001026,121066.45945945945,core
OG0001027,116124.31506849315,broadlyConserved
OG0001028,113839.35135135135,core
OG0001029,105037.15492957746,core
OG0001030,219995.22972972973,core
OG0001031,162480.23611111112,core
OG0001032,229715.52777777778,core
OG0001033,240891.74647887325,core
OG0001034,161323.25675675675,core
OG0001035,152860.64383561644,broadlyConserved
OG0001036,158231.37837837837,core
OG0001037,162448.40277777778,core
OG0001038,170160.19444444444,core
OG0001039,194501.60273972602,core
OG0001040,244717.0,core
OG0001041,123041.4054054054,core
OG0001042,193056.08333333334,core
OG0001043,219285.45070422534,core
OG0001044,180391.60869565216,core
OG0001045,169692.61971830987,broadlyConserved
OG0001046,161283.21739130435,core
OG0001047,20481.647887323943,sparselyDistributedOG
OG0001048,93407.43055555556,core
OG0001049,117912.29166666667,core
OG0001050,121501.30555555556,core
OG0001051,110120.59722222222,core
OG0001052,106768.07042253521,core
OG0001053,107953.75714285714,core
OG0001054,111045.47887323944,core
OG0001055,109032.11111111111,core
OG0001056,109966.44444444444,core
OG0001057,75051.47222222222,core
OG0001058,75465.19444444444,core
OG0001059,73938.625,core
OG0001060,76097.5,broadlyConserved
OG0001061,36032.41095890411,core
OG0001062,68977.45205479451,core
OG0001063,56902.958333333336,core
OG0001064,43104.27397260274,core
OG0001065,48334.569444444445,core
OG0001066,48876.23611111111,core
OG0001067,51428.694444444445,core
OG0001068,52345.875,core
OG0001069,52593.76388888889,core
OG0001070,53340.23611111111,core
OG0001071,54482.583333333336,core
OG0001072,54746.38888888889,core
OG0001073,56121.930555555555,core
OG0001074,55742.73611111111,core
OG0001075,56272.01369863014,core
OG0001076,123237.83333333333,core
OG0001077,135918.56944444444,core
OG0001078,119923.25352112677,core
OG0001079,119731.97183098592,core
OG0001080,120839.4647887324,core
OG0001081,127390.0985915493,core
OG0001082,129619.98591549296,core
OG0001083,131939.74647887325,core
OG0001084,133911.338028169,core
OG0001085,134548.15492957746,core
OG0001086,134608.35211267605,core
OG0001087,135561.21126760563,core
OG0001088,136179.32394366196,core
OG0001089,136592.1971830986,core
OG0001090,137059.25352112675,core
OG0001091,136890.98591549296,core
OG0001092,136872.57746478874,core
OG0001093,135600.18309859154,core
OG0001094,135922.88732394367,core
OG0001095,135608.2676056338,core
OG0001096,133835.38888888888,core
OG0001097,140119.69444444444,core
OG0001098,146416.93055555556,core
OG0001099,158570.98611111112,core
OG0001100,145607.98591549296,core
OG0001101,316575.90277777775,broadlyConserved
OG0001102,142082.7808219178,core
OG0001103,138377.05479452055,core
OG0001104,149559.19178082192,core
OG0001105,157557.79452054793,core
OG0001106,162118.61643835617,core
OG0001107,168829.49315068492,core
OG0001108,160163.84931506848,core
OG0001109,153209.50684931508,core
OG0001110,144682.94444444444,broadlyConserved
OG0001111,144175.65753424657,core
OG0001112,110278.12328767123,core
OG0001113,110678.83561643836,core
OG0001114,73118.04166666667,core
OG0001115,69742.38888888889,core
OG0001116,89191.01388888889,core
OG0001117,114552.875,core
OG0001118,175134.38888888888,core
OG0001119,186859.22222222222,core
OG0001120,177141.18309859154,core
OG0001121,68680.69014084506,core
OG0001122,67528.0,core
OG0001123,65508.718309859156,core
OG0001124,65507.16901408451,core
OG0001125,65188.028169014084,core
OG0001126,63432.43661971831,core
OG0001127,59643.633802816905,core
OG0001128,57860.25352112676,core
OG0001129,57584.30985915493,core
OG0001130,56100.126760563384,core
OG0001131,34533.583333333336,core
OG0001132,27783.63888888889,core
OG0001133,27751.958333333332,core
OG0001134,17949.45205479452,core
OG0001135,16841.84931506849,core
OG0001136,15813.068493150686,core
OG0001137,18869.068493150684,core
OG0001138,21464.80821917808,core
OG0001139,76877.1095890411,core
OG0001140,130475.43055555556,core
OG0001141,126342.56944444444,core
OG0001142,128591.81944444444,core
OG0001143,127202.05555555556,core
OG0001144,131228.7808219178,core
OG0001145,150904.27777777778,core
OG0001146,165050.86111111112,core
OG0001147,161376.11111111112,core
OG0001148,213654.35616438356,core
OG0001149,156377.4347826087,broadlyConserved
OG0001150,148071.39705882352,core
OG0001151,160410.14492753622,core
OG0001152,161051.59420289856,core
OG0001153,171436.76811594202,core
OG0001154,213908.60563380283,core
OG0001155,214420.04225352113,core
OG0001156,215557.2394366197,core
OG0001157,214647.5633802817,core
OG0001158,215473.5633802817,core
OG0001159,212358.91549295775,core
OG0001160,214016.05633802817,core
OG0001161,226724.80555555556,core
OG0001162,186115.661971831,core
OG0001163,185271.01408450704,core
OG0001164,125860.70833333333,core
OG0001165,78482.61111111111,core
OG0001166,18747.35616438356,core
OG0001167,181721.4794520548,core
OG0001168,194819.20547945207,broadlyConserved
OG0001169,196632.53424657535,core
OG0001170,100134.68493150685,core
OG0001171,69250.41666666667,core
OG0001172,112701.8493150685,broadlyConserved
OG0001173,38204.76388888889,core
OG0001174,36633.819444444445,core
OG0001175,35252.944444444445,core
OG0001176,37486.28767123288,core
OG0001177,38644.57534246575,core
OG0001178,65732.78082191781,core
OG0001179,225737.88732394367,core
OG0001180,232739.29577464788,core
OG0001181,248781.25352112675,core
OG0001182,241515.88571428572,core
OG0001183,239412.64285714287,core
OG0001184,239355.92857142858,core
OG0001185,238533.1857142857,core
OG0001186,233633.48571428572,core
OG0001187,232063.65714285715,core
OG0001188,226444.34285714285,core
OG0001189,223565.67142857143,core
OG0001190,220125.1,core
OG0001191,217847.24285714285,core
OG0001192,215926.9,core
OG0001193,215155.2857142857,core
OG0001194,214372.9714285714,core
OG0001195,209861.17142857143,core
OG0001196,100971.71014492754,core
OG0001197,101761.98550724638,core
OG0001198,102643.53623188406,core
OG0001199,115801.75,core
OG0001200,113763.5294117647,core
OG0001201,113871.10294117648,core
OG0001202,114062.9705882353,core
OG0001203,112576.08823529411,core
OG0001204,111781.64705882352,core
OG0001205,110200.30882352941,core
OG0001206,173317.21153846153,core
OG0001207,173860.1923076923,core
OG0001208,172142.09433962265,core
OG0001209,172029.75471698114,core
OG0001210,170441.92592592593,core
OG0001211,164460.22222222222,core
OG0001212,211096.68421052632,broadlyConserved
OG0001213,206260.78181818183,core
OG0001214,202768.82142857142,core
OG0001215,209004.05357142858,core
OG0001216,190434.30508474575,broadlyConserved
OG0001217,222235.48214285713,core
OG0001218,276841.58208955225,core
OG0001219,274701.7910447761,core
OG0001220,242975.25,core
OG0001221,242706.79166666666,core
OG0001222,219267.95833333334,core
OG0001223,200791.5205479452,core
OG0001224,182802.04109589042,broadlyConserved
OG0001225,174855.50684931508,core
OG0001226,149789.32876712328,core
OG0001227,8218.555555555555,core
OG0001228,8598.861111111111,core
OG0001229,11466.0,core
OG0001230,17912.48611111111,core
OG0001231,19233.333333333332,core
OG0001232,20755.722222222223,core
OG0001233,23029.26388888889,core
OG0001234,40861.88888888889,core
OG0001235,62721.86111111111,core
OG0001236,64804.76388888889,core
OG0001237,74678.02777777778,core
OG0001238,84929.58333333333,core
OG0001239,86144.5,core
OG0001240,92114.23611111111,core
OG0001241,128857.95774647887,core
OG0001242,137031.60563380283,core
OG0001243,139612.70422535212,core
OG0001244,141037.7605633803,core
OG0001245,218916.12676056338,core
OG0001246,220446.2676056338,core
OG0001247,222573.08450704225,core
OG0001248,224374.98591549296,core
OG0001249,225277.08450704225,core
OG0001250,225456.64788732395,core
OG0001251,228229.53521126762,core
OG0001252,229563.338028169,core
OG0001253,228783.47887323942,core
OG0001254,230520.38028169013,core
OG0001255,234076.05633802817,core
OG0001256,234380.22535211267,core
OG0001257,233998.44444444444,core
OG0001258,189961.08571428573,core
OG0001259,122573.94285714286,core
OG0001260,92638.35211267606,core
OG0001261,33688.561643835616,core
OG0001262,32347.50684931507,core
OG0001263,44289.72602739726,core
OG0001264,77622.61111111111,core
OG0001265,71756.38888888889,core
OG0001266,71065.02777777778,core
OG0001267,94501.54166666667,core
OG0001268,91809.93055555556,core
OG0001269,96226.98611111111,core
OG0001270,115982.90277777778,core
OG0001271,119817.61643835617,core
OG0001272,112153.71232876713,core
OG0001273,110961.19178082192,core
OG0001274,124549.98630136986,core
OG0001275,124659.31506849315,core
OG0001276,123569.38356164383,core
OG0001277,157992.90277777778,core
OG0001278,154764.76388888888,core
OG0001279,153235.23611111112,core
